"position","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
0.240897,30.375,-10.125,1093.625,22.125,42.625,15.125,27.75,33,26.75,21.375,17
0.241663,30.25,-9.75,645.75,22.75,42.75,15.75,27.5,33,26.5,21.25,17
0.242429,30.125,-9.375,197.875,23.375,42.875,16.375,27.25,33,26.25,21.125,17
0.243196,30,-9,-250,24,43,17,27,33,26,21,17
0.243962,30.375,-8.75,-670.875,24.5,43.125,16.875,27.375,33.125,26.125,21.125,16.625
0.244729,30.75,-8.5,-1091.75,25,43.25,16.75,27.75,33.25,26.25,21.25,16.25
0.245496,31.125,-8.25,-1512.625,25.5,43.375,16.625,28.125,33.375,26.375,21.375,15.875
0.246262,31.5,-8,-1933.5,26,43.5,16.5,28.5,33.5,26.5,21.5,15.5
0.247028,31.875,-7.75,-2354.375,26.5,43.625,16.375,28.875,33.625,26.625,21.625,15.125
0.247795,32.25,-7.5,-2775.25,27,43.75,16.25,29.25,33.75,26.75,21.75,14.75
0.248561,32.625,-7.25,-3196.125,27.5,43.875,16.125,29.625,33.875,26.875,21.875,14.375
0.249328,33,-7,-3617,28,44,16,30,34,27,22,14
0.25009,32.625,-6.875,-3619.25,29.125,43.25,15.75,29.875,33.875,26.875,22.375,14
0.250852,32.25,-6.75,-3621.5,30.25,42.5,15.5,29.75,33.75,26.75,22.75,14
0.251614,31.875,-6.625,-3623.75,31.375,41.75,15.25,29.625,33.625,26.625,23.125,14
0.252375,31.5,-6.5,-3626,32.5,41,15,29.5,33.5,26.5,23.5,14
0.253137,31.125,-6.375,-3628.25,33.625,40.25,14.75,29.375,33.375,26.375,23.875,14
0.253899,30.75,-6.25,-3630.5,34.75,39.5,14.5,29.25,33.25,26.25,24.25,14
0.254661,30.375,-6.125,-3632.75,35.875,38.75,14.25,29.125,33.125,26.125,24.625,14
0.255423,30,-6,-3635,37,38,14,29,33,26,25,14
0.256185,30.125,-5.5,-3464,38.375,38.5,13.75,29,33,25.875,24.375,14.375
0.256947,30.25,-5,-3293,39.75,39,13.5,29,33,25.75,23.75,14.75
0.257709,30.375,-4.5,-3122,41.125,39.5,13.25,29,33,25.625,23.125,15.125
0.258471,30.5,-4,-2951,42.5,40,13,29,33,25.5,22.5,15.5
0.259233,30.625,-3.5,-2780,43.875,40.5,12.75,29,33,25.375,21.875,15.875
0.259995,30.75,-3,-2609,45.25,41,12.5,29,33,25.25,21.25,16.25
0.260757,30.875,-2.5,-2438,46.625,41.5,12.25,29,33,25.125,20.625,16.625
0.261519,31,-2,-2267,48,42,12,29,33,25,20,17
0.262277,31,-2.375,-2138.375,50,42.125,12.125,29,32.375,25.125,20.375,17.125
0.263034,31,-2.75,-2009.75,52,42.25,12.25,29,31.75,25.25,20.75,17.25
0.263791,31,-3.125,-1881.125,54,42.375,12.375,29,31.125,25.375,21.125,17.375
0.264549,31,-3.5,-1752.5,56,42.5,12.5,29,30.5,25.5,21.5,17.5
0.265307,31,-3.875,-1623.875,58,42.625,12.625,29,29.875,25.625,21.875,17.625
0.266064,31,-4.25,-1495.25,60,42.75,12.75,29,29.25,25.75,22.25,17.75
0.266822,31,-4.625,-1366.625,62,42.875,12.875,29,28.625,25.875,22.625,17.875
0.267579,31,-5,-1238,64,43,13,29,28,26,23,18
0.268336,31,-4.625,-1166.625,67.375,42.875,13.5,29.125,28.75,26,22.875,17.75
0.269094,31,-4.25,-1095.25,70.75,42.75,14,29.25,29.5,26,22.75,17.5
0.269852,31,-3.875,-1023.875,74.125,42.625,14.5,29.375,30.25,26,22.625,17.25
0.270609,31,-3.5,-952.5,77.5,42.5,15,29.5,31,26,22.5,17
0.271366,31,-3.125,-881.125,80.875,42.375,15.5,29.625,31.75,26,22.375,16.75
0.272123,31,-2.75,-809.75,84.25,42.25,16,29.75,32.5,26,22.25,16.5
0.27288,31,-2.375,-738.375,87.625,42.125,16.5,29.875,33.25,26,22.125,16.25
0.273638,31,-2,-667,91,42,17,30,34,26,22,16
0.274391,30.875,-2,-629.375,96.25,42.5,16.875,29.25,33.75,26.125,21.875,15.875
0.275144,30.75,-2,-591.75,101.5,43,16.75,28.5,33.5,26.25,21.75,15.75
0.275897,30.625,-2,-554.125,106.75,43.5,16.625,27.75,33.25,26.375,21.625,15.625
0.27665,30.5,-2,-516.5,112,44,16.5,27,33,26.5,21.5,15.5
0.277403,30.375,-2,-478.875,117.25,44.5,16.375,26.25,32.75,26.625,21.375,15.375
0.278156,30.25,-2,-441.25,122.5,45,16.25,25.5,32.5,26.75,21.25,15.25
0.278909,30.125,-2,-403.625,127.75,45.5,16.125,24.75,32.25,26.875,21.125,15.125
0.279662,30,-2,-366,133,46,16,24,32,27,21,15
0.280415,29.875,-2.5,-346.125,141.375,46.125,15.875,24.875,32,27,21.375,15.125
0.281168,29.75,-3,-326.25,149.75,46.25,15.75,25.75,32,27,21.75,15.25
0.281921,29.625,-3.5,-306.375,158.125,46.375,15.625,26.625,32,27,22.125,15.375
0.282674,29.5,-4,-286.5,166.5,46.5,15.5,27.5,32,27,22.5,15.5
0.283427,29.375,-4.5,-266.625,174.875,46.625,15.375,28.375,32,27,22.875,15.625
0.28418,29.25,-5,-246.75,183.25,46.75,15.25,29.25,32,27,23.25,15.75
0.284933,29.125,-5.5,-226.875,191.625,46.875,15.125,30.125,32,27,23.625,15.875
0.285685,29,-6,-207,200,47,15,31,32,27,24,16
0.286438,29.25,-5.25,-195.875,213.875,47,15.25,30.75,32.25,26.875,23.875,16.375
0.287191,29.5,-4.5,-184.75,227.75,47,15.5,30.5,32.5,26.75,23.75,16.75
0.287944,29.75,-3.75,-173.625,241.625,47,15.75,30.25,32.75,26.625,23.625,17.125
0.288697,30,-3,-162.5,255.5,47,16,30,33,26.5,23.5,17.5
0.28945,30.25,-2.25,-151.375,269.375,47,16.25,29.75,33.25,26.375,23.375,17.875
0.290203,30.5,-1.5,-140.25,283.25,47,16.5,29.5,33.5,26.25,23.25,18.25
0.290956,30.75,-0.75,-129.125,297.125,47,16.75,29.25,33.75,26.125,23.125,18.625
0.291709,31,0,-118,311,47,17,29,34,26,23,19
0.292462,31.125,-0.25,-111.625,336.125,47.125,17,29.125,34.125,25.875,23.5,19.125
0.293215,31.25,-0.5,-105.25,361.25,47.25,17,29.25,34.25,25.75,24,19.25
0.293968,31.375,-0.75,-98.875,386.375,47.375,17,29.375,34.375,25.625,24.5,19.375
0.294721,31.5,-1,-92.5,411.5,47.5,17,29.5,34.5,25.5,25,19.5
0.295474,31.625,-1.25,-86.125,436.625,47.625,17,29.625,34.625,25.375,25.5,19.625
0.296227,31.75,-1.5,-79.75,461.75,47.75,17,29.75,34.75,25.25,26,19.75
0.29698,31.875,-1.75,-73.375,486.875,47.875,17,29.875,34.875,25.125,26.5,19.875
0.297733,32,-2,-67,512,48,17,30,35,25,27,20
0.298531,32,-1.75,-63.375,560,48.5,16.875,30.125,34.625,25.25,26.375,19.875
0.299329,32,-1.5,-59.75,608,49,16.75,30.25,34.25,25.5,25.75,19.75
0.300127,32,-1.25,-56.125,656,49.5,16.625,30.375,33.875,25.75,25.125,19.625
0.300925,32,-1,-52.5,704,50,16.5,30.5,33.5,26,24.5,19.5
0.301723,32,-0.75,-48.875,752,50.5,16.375,30.625,33.125,26.25,23.875,19.375
0.302521,32,-0.5,-45.25,800,51,16.25,30.75,32.75,26.5,23.25,19.25
0.303319,32,-0.25,-41.625,848,51.5,16.125,30.875,32.375,26.75,22.625,19.125
0.304117,32,0,-38,896,52,16,31,32,27,22,19
0.304924,32,-0.125,-35.625,987.375,51.5,15.875,30.75,32,26.75,21.75,19
0.305731,32,-0.25,-33.25,1078.75,51,15.75,30.5,32,26.5,21.5,19
0.306538,32,-0.375,-30.875,1170.125,50.5,15.625,30.25,32,26.25,21.25,19
0.307345,32,-0.5,-28.5,1261.5,50,15.5,30,32,26,21,19
0.308152,32,-0.625,-26.125,1352.875,49.5,15.375,29.75,32,25.75,20.75,19
0.308959,32,-0.75,-23.75,1444.25,49,15.25,29.5,32,25.5,20.5,19
0.309766,32,-0.875,-21.375,1535.625,48.5,15.125,29.25,32,25.25,20.25,19
0.310573,32,-1,-19,1627,48,15,29,32,25,20,19
0.311384,32,-0.75,-16.625,1778.875,48.5,15.125,29.125,32.25,25.125,20.25,18.75
0.312196,32,-0.5,-14.25,1930.75,49,15.25,29.25,32.5,25.25,20.5,18.5
0.313008,32,-0.25,-11.875,2082.625,49.5,15.375,29.375,32.75,25.375,20.75,18.25
0.31382,32,0,-9.5,2234.5,50,15.5,29.5,33,25.5,21,18
0.314631,32,0.25,-7.125,2386.375,50.5,15.625,29.625,33.25,25.625,21.25,17.75
0.315443,32,0.5,-4.75,2538.25,51,15.75,29.75,33.5,25.75,21.5,17.5
0.316254,32,0.75,-2.375,2690.125,51.5,15.875,29.875,33.75,25.875,21.75,17.25
0.317066,32,1,0,2842,52,16,30,34,26,22,17
0.317882,31.375,0.875,0.75,2959.75,52.375,16,30.125,33.875,26.375,22,17.125
0.318698,30.75,0.75,1.5,3077.5,52.75,16,30.25,33.75,26.75,22,17.25
0.319514,30.125,0.625,2.25,3195.25,53.125,16,30.375,33.625,27.125,22,17.375
0.32033,29.5,0.5,3,3313,53.5,16,30.5,33.5,27.5,22,17.5
0.321146,28.875,0.375,3.75,3430.75,53.875,16,30.625,33.375,27.875,22,17.625
0.321962,28.25,0.25,4.5,3548.5,54.25,16,30.75,33.25,28.25,22,17.75
0.322778,27.625,0.125,5.25,3666.25,54.625,16,30.875,33.125,28.625,22,17.875
0.323594,27,0,6,3784,55,16,31,33,29,22,18
0.32441,27.5,0,7.125,3524.875,55.25,16.375,30.875,32.875,28.875,22,18.125
0.325226,28,0,8.25,3265.75,55.5,16.75,30.75,32.75,28.75,22,18.25
0.326042,28.5,0,9.375,3006.625,55.75,17.125,30.625,32.625,28.625,22,18.375
0.326858,29,0,10.5,2747.5,56,17.5,30.5,32.5,28.5,22,18.5
0.327674,29.5,0,11.625,2488.375,56.25,17.875,30.375,32.375,28.375,22,18.625
0.328491,30,0,12.75,2229.25,56.5,18.25,30.25,32.25,28.25,22,18.75
0.329307,30.5,0,13.875,1970.125,56.75,18.625,30.125,32.125,28.125,22,18.875
0.330123,31,0,15,1711,57,19,30,32,28,22,19
0.330939,31.25,0,14.875,1169.25,58.125,18,29.875,32,27.75,21.625,18.375
0.331755,31.5,0,14.75,627.5,59.25,17,29.75,32,27.5,21.25,17.75
0.332571,31.75,0,14.625,85.75,60.375,16,29.625,32,27.25,20.875,17.125
0.333387,32,0,14.5,-456,61.5,15,29.5,32,27,20.5,16.5
0.334203,32.25,0,14.375,-997.75,62.625,14,29.375,32,26.75,20.125,15.875
0.335019,32.5,0,14.25,-1539.5,63.75,13,29.25,32,26.5,19.75,15.25
0.335835,32.75,0,14.125,-2081.25,64.875,12,29.125,32,26.25,19.375,14.625
0.336651,33,0,14,-2623,66,11,29,32,26,19,14
0.337469,32.75,-0.125,14.25,-2788.25,67,11.75,29.25,32.125,26,19.25,14.5
0.338287,32.5,-0.25,14.5,-2953.5,68,12.5,29.5,32.25,26,19.5,15
0.339106,32.25,-0.375,14.75,-3118.75,69,13.25,29.75,32.375,26,19.75,15.5
0.339924,32,-0.5,15,-3284,70,14,30,32.5,26,20,16
0.340743,31.75,-0.625,15.25,-3449.25,71,14.75,30.25,32.625,26,20.25,16.5
0.341561,31.5,-0.75,15.5,-3614.5,72,15.5,30.5,32.75,26,20.5,17
0.34238,31.25,-0.875,15.75,-3779.75,73,16.25,30.75,32.875,26,20.75,17.5
0.343198,31,-1,16,-3945,74,17,31,33,26,21,18
0.344019,31.125,-1,16.25,-3779,75.25,17,30.75,32.875,26.5,20.875,17.875
0.344839,31.25,-1,16.5,-3613,76.5,17,30.5,32.75,27,20.75,17.75
0.34566,31.375,-1,16.75,-3447,77.75,17,30.25,32.625,27.5,20.625,17.625
0.34648,31.5,-1,17,-3281,79,17,30,32.5,28,20.5,17.5
0.347301,31.625,-1,17.25,-3115,80.25,17,29.75,32.375,28.5,20.375,17.375
0.348121,31.75,-1,17.5,-2949,81.5,17,29.5,32.25,29,20.25,17.25
0.348942,31.875,-1,17.75,-2783,82.75,17,29.25,32.125,29.5,20.125,17.125
0.349762,32,-1,18,-2617,84,17,29,32,30,20,17
0.350587,32.375,-0.625,18,-2463.25,85.5,17.125,28.875,32,29.625,20.125,17.25
0.351413,32.75,-0.25,18,-2309.5,87,17.25,28.75,32,29.25,20.25,17.5
0.352238,33.125,0.125,18,-2155.75,88.5,17.375,28.625,32,28.875,20.375,17.75
0.353063,33.5,0.5,18,-2002,90,17.5,28.5,32,28.5,20.5,18
0.353888,33.875,0.875,18,-1848.25,91.5,17.625,28.375,32,28.125,20.625,18.25
0.354713,34.25,1.25,18,-1694.5,93,17.75,28.25,32,27.75,20.75,18.5
0.355538,34.625,1.625,18,-1540.75,94.5,17.875,28.125,32,27.375,20.875,18.75
0.356363,35,2,18,-1387,96,18,28,32,27,21,19
0.357188,34.375,1.375,18.5,-1302.875,99.625,18.125,28.5,32.5,27.125,20.875,18.25
0.358013,33.75,0.75,19,-1218.75,103.25,18.25,29,33,27.25,20.75,17.5
0.358839,33.125,0.125,19.5,-1134.625,106.875,18.375,29.5,33.5,27.375,20.625,16.75
0.359664,32.5,-0.5,20,-1050.5,110.5,18.5,30,34,27.5,20.5,16
0.360489,31.875,-1.125,20.5,-966.375,114.125,18.625,30.5,34.5,27.625,20.375,15.25
0.361314,31.25,-1.75,21,-882.25,117.75,18.75,31,35,27.75,20.25,14.5
0.362139,30.625,-2.375,21.5,-798.125,121.375,18.875,31.5,35.5,27.875,20.125,13.75
0.362964,30,-3,22,-714,125,19,32,36,28,20,13
0.363793,30.125,-2.5,22.25,-672.125,130.125,19.375,32.25,35.375,28.25,20.5,13.5
0.364623,30.25,-2,22.5,-630.25,135.25,19.75,32.5,34.75,28.5,21,14
0.365452,30.375,-1.5,22.75,-588.375,140.375,20.125,32.75,34.125,28.75,21.5,14.5
0.366282,30.5,-1,23,-546.5,145.5,20.5,33,33.5,29,22,15
0.367112,30.625,-0.5,23.25,-504.625,150.625,20.875,33.25,32.875,29.25,22.5,15.5
0.367941,30.75,0,23.5,-462.75,155.75,21.25,33.5,32.25,29.5,23,16
0.368771,30.875,0.5,23.75,-420.875,160.875,21.625,33.75,31.625,29.75,23.5,16.5
0.3696,31,1,24,-379,166,22,34,31,30,24,17
0.370429,30.875,0.875,24.25,-358.5,175.75,21.625,33.5,31.25,29.75,23.625,16.75
0.371259,30.75,0.75,24.5,-338,185.5,21.25,33,31.5,29.5,23.25,16.5
0.372089,30.625,0.625,24.75,-317.5,195.25,20.875,32.5,31.75,29.25,22.875,16.25
0.372918,30.5,0.5,25,-297,205,20.5,32,32,29,22.5,16
0.373748,30.375,0.375,25.25,-276.5,214.75,20.125,31.5,32.25,28.75,22.125,15.75
0.374578,30.25,0.25,25.5,-256,224.5,19.75,31,32.5,28.5,21.75,15.5
0.375408,30.125,0.125,25.75,-235.5,234.25,19.375,30.5,32.75,28.25,21.375,15.25
0.376237,30,0,26,-215,244,19,30,33,28,21,15
0.377062,30,-0.125,26,-204,259.75,19.375,29.625,32.75,28,21.375,15
0.377887,30,-0.25,26,-193,275.5,19.75,29.25,32.5,28,21.75,15
0.378712,30,-0.375,26,-182,291.25,20.125,28.875,32.25,28,22.125,15
0.379537,30,-0.5,26,-171,307,20.5,28.5,32,28,22.5,15
0.380363,30,-0.625,26,-160,322.75,20.875,28.125,31.75,28,22.875,15
0.381188,30,-0.75,26,-149,338.5,21.25,27.75,31.5,28,23.25,15
0.382013,30,-0.875,26,-138,354.25,21.625,27.375,31.25,28,23.625,15
0.382838,30,-1,26,-127,370,22,27,31,28,24,15
0.383663,30,-0.875,25.625,-120.875,399.75,22.625,27.75,31,27.875,23.375,15.375
0.384488,30,-0.75,25.25,-114.75,429.5,23.25,28.5,31,27.75,22.75,15.75
0.385313,30,-0.625,24.875,-108.625,459.25,23.875,29.25,31,27.625,22.125,16.125
0.386138,30,-0.5,24.5,-102.5,489,24.5,30,31,27.5,21.5,16.5
0.386963,30,-0.375,24.125,-96.375,518.75,25.125,30.75,31,27.375,20.875,16.875
0.387788,30,-0.25,23.75,-90.25,548.5,25.75,31.5,31,27.25,20.25,17.25
0.388613,30,-0.125,23.375,-84.125,578.25,26.375,32.25,31,27.125,19.625,17.625
0.389438,30,0,23,-78,608,27,33,31,27,19,18
0.390267,30.375,-0.25,23.125,-74.625,667.125,26.5,33,31.125,26.875,19.625,17.875
0.391097,30.75,-0.5,23.25,-71.25,726.25,26,33,31.25,26.75,20.25,17.75
0.391927,31.125,-0.75,23.375,-67.875,785.375,25.5,33,31.375,26.625,20.875,17.625
0.392757,31.5,-1,23.5,-64.5,844.5,25,33,31.5,26.5,21.5,17.5
0.393587,31.875,-1.25,23.625,-61.125,903.625,24.5,33,31.625,26.375,22.125,17.375
0.394416,32.25,-1.5,23.75,-57.75,962.75,24,33,31.75,26.25,22.75,17.25
0.395246,32.625,-1.75,23.875,-54.375,1021.875,23.5,33,31.875,26.125,23.375,17.125
0.396075,33,-2,24,-51,1081,23,33,32,26,24,17
0.3969,32.625,-1.625,23.75,-49.25,1194.75,23.375,32.75,32.5,25.875,23.625,17
0.397725,32.25,-1.25,23.5,-47.5,1308.5,23.75,32.5,33,25.75,23.25,17
0.39855,31.875,-0.875,23.25,-45.75,1422.25,24.125,32.25,33.5,25.625,22.875,17
0.399375,31.5,-0.5,23,-44,1536,24.5,32,34,25.5,22.5,17
0.4002,31.125,-0.125,22.75,-42.25,1649.75,24.875,31.75,34.5,25.375,22.125,17
0.401025,30.75,0.25,22.5,-40.5,1763.5,25.25,31.5,35,25.25,21.75,17
0.40185,30.375,0.625,22.25,-38.75,1877.25,25.625,31.25,35.5,25.125,21.375,17
0.402676,30,1,22,-37,1991,26,31,36,25,21,17
0.403505,30.375,1,22.375,-35.875,2178.75,26.5,30.875,35.625,25.25,21.25,17.125
0.404335,30.75,1,22.75,-34.75,2366.5,27,30.75,35.25,25.5,21.5,17.25
0.405165,31.125,1,23.125,-33.625,2554.25,27.5,30.625,34.875,25.75,21.75,17.375
0.405994,31.5,1,23.5,-32.5,2742,28,30.5,34.5,26,22,17.5
0.406824,31.875,1,23.875,-31.375,2929.75,28.5,30.375,34.125,26.25,22.25,17.625
0.407653,32.25,1,24.25,-30.25,3117.5,29,30.25,33.75,26.5,22.5,17.75
0.408482,32.625,1,24.625,-29.125,3305.25,29.5,30.125,33.375,26.75,22.75,17.875
0.409312,33,1,25,-28,3493,30,30,33,27,23,18
0.410142,33,0.875,25,-27,3581.875,30.125,30.25,33,27.125,22.875,17.875
0.410972,33,0.75,25,-26,3670.75,30.25,30.5,33,27.25,22.75,17.75
0.411802,33,0.625,25,-25,3759.625,30.375,30.75,33,27.375,22.625,17.625
0.412631,33,0.5,25,-24,3848.5,30.5,31,33,27.5,22.5,17.5
0.413461,33,0.375,25,-23,3937.375,30.625,31.25,33,27.625,22.375,17.375
0.41429,33,0.25,25,-22,4026.25,30.75,31.5,33,27.75,22.25,17.25
0.415119,33,0.125,25,-21,4115.125,30.875,31.75,33,27.875,22.125,17.125
0.415949,33,0,25,-20,4204,31,32,33,28,22,17
0.416778,32.75,-0.125,25.375,-19.125,3781.625,31.75,32.25,32.875,27.75,21.75,17
0.417608,32.5,-0.25,25.75,-18.25,3359.25,32.5,32.5,32.75,27.5,21.5,17
0.418438,32.25,-0.375,26.125,-17.375,2936.875,33.25,32.75,32.625,27.25,21.25,17
0.419268,32,-0.5,26.5,-16.5,2514.5,34,33,32.5,27,21,17
0.420098,31.75,-0.625,26.875,-15.625,2092.125,34.75,33.25,32.375,26.75,20.75,17
0.420927,31.5,-0.75,27.25,-14.75,1669.75,35.5,33.5,32.25,26.5,20.5,17
0.421756,31.25,-0.875,27.625,-13.875,1247.375,36.25,33.75,32.125,26.25,20.25,17
0.422586,31,-1,28,-13,825,37,34,32,26,20,17
0.423416,31,-0.875,27.625,-13,292.25,37.875,33.625,32.125,26.375,20.625,16.75
0.424245,31,-0.75,27.25,-13,-240.5,38.75,33.25,32.25,26.75,21.25,16.5
0.425075,31,-0.625,26.875,-13,-773.25,39.625,32.875,32.375,27.125,21.875,16.25
0.425904,31,-0.5,26.5,-13,-1306,40.5,32.5,32.5,27.5,22.5,16
0.426733,31,-0.375,26.125,-13,-1838.75,41.375,32.125,32.625,27.875,23.125,15.75
0.427563,31,-0.25,25.75,-13,-2371.5,42.25,31.75,32.75,28.25,23.75,15.5
0.428393,31,-0.125,25.375,-13,-2904.25,43.125,31.375,32.875,28.625,24.375,15.25
0.429222,31,0,25,-13,-3437,44,31,33,29,25,15
0.430047,30.75,0.125,25.125,-13,-3483,45,31,32.875,28.875,24.375,15.625
0.430872,30.5,0.25,25.25,-13,-3529,46,31,32.75,28.75,23.75,16.25
0.431697,30.25,0.375,25.375,-13,-3575,47,31,32.625,28.625,23.125,16.875
0.432523,30,0.5,25.5,-13,-3621,48,31,32.5,28.5,22.5,17.5
0.433348,29.75,0.625,25.625,-13,-3667,49,31,32.375,28.375,21.875,18.125
0.434173,29.5,0.75,25.75,-13,-3713,50,31,32.25,28.25,21.25,18.75
0.434998,29.25,0.875,25.875,-13,-3759,51,31,32.125,28.125,20.625,19.375
0.435823,29,1,26,-13,-3805,52,31,32,28,20,20
0.436648,29.25,0.875,26,-12.375,-3615.875,53.25,31.25,32.125,28,19.875,19.125
0.437473,29.5,0.75,26,-11.75,-3426.75,54.5,31.5,32.25,28,19.75,18.25
0.438298,29.75,0.625,26,-11.125,-3237.625,55.75,31.75,32.375,28,19.625,17.375
0.439123,30,0.5,26,-10.5,-3048.5,57,32,32.5,28,19.5,16.5
0.439948,30.25,0.375,26,-9.875,-2859.375,58.25,32.25,32.625,28,19.375,15.625
0.440773,30.5,0.25,26,-9.25,-2670.25,59.5,32.5,32.75,28,19.25,14.75
0.441599,30.75,0.125,26,-8.625,-2481.125,60.75,32.75,32.875,28,19.125,13.875
0.442424,31,0,26,-8,-2292,62,33,33,28,19,13
0.443253,30.875,0.125,25.875,-8,-2153.375,64.375,33.25,33.375,27.5,19.625,13.25
0.444083,30.75,0.25,25.75,-8,-2014.75,66.75,33.5,33.75,27,20.25,13.5
0.444913,30.625,0.375,25.625,-8,-1876.125,69.125,33.75,34.125,26.5,20.875,13.75
0.445742,30.5,0.5,25.5,-8,-1737.5,71.5,34,34.5,26,21.5,14
0.446572,30.375,0.625,25.375,-8,-1598.875,73.875,34.25,34.875,25.5,22.125,14.25
0.447401,30.25,0.75,25.25,-8,-1460.25,76.25,34.5,35.25,25,22.75,14.5
0.44823,30.125,0.875,25.125,-8,-1321.625,78.625,34.75,35.625,24.5,23.375,14.75
0.44906,30,1,25,-8,-1183,81,35,36,24,24,15
0.449881,30.375,0.875,24.875,-8,-1110.875,85.25,34.5,36,24.25,23.875,15
0.450701,30.75,0.75,24.75,-8,-1038.75,89.5,34,36,24.5,23.75,15
0.451522,31.125,0.625,24.625,-8,-966.625,93.75,33.5,36,24.75,23.625,15
0.452342,31.5,0.5,24.5,-8,-894.5,98,33,36,25,23.5,15
0.453163,31.875,0.375,24.375,-8,-822.375,102.25,32.5,36,25.25,23.375,15
0.453983,32.25,0.25,24.25,-8,-750.25,106.5,32,36,25.5,23.25,15
0.454804,32.625,0.125,24.125,-8,-678.125,110.75,31.5,36,25.75,23.125,15
0.455625,33,0,24,-8,-606,115,31,36,26,23,15
0.45645,32.875,-0.125,24,-7.875,-570.25,121.25,31.625,35.25,26.25,23,14.75
0.457275,32.75,-0.25,24,-7.75,-534.5,127.5,32.25,34.5,26.5,23,14.5
0.4581,32.625,-0.375,24,-7.625,-498.75,133.75,32.875,33.75,26.75,23,14.25
0.458925,32.5,-0.5,24,-7.5,-463,140,33.5,33,27,23,14
0.459751,32.375,-0.625,24,-7.375,-427.25,146.25,34.125,32.25,27.25,23,13.75
0.460576,32.25,-0.75,24,-7.25,-391.5,152.5,34.75,31.5,27.5,23,13.5
0.461401,32.125,-0.875,24,-7.125,-355.75,158.75,35.375,30.75,27.75,23,13.25
0.462226,32,-1,24,-7,-320,165,36,30,28,23,13
0.463051,31.875,-0.875,24.125,-7,-301.875,176,36,30.125,27.75,23.125,13.5
0.463876,31.75,-0.75,24.25,-7,-283.75,187,36,30.25,27.5,23.25,14
0.464701,31.625,-0.625,24.375,-7,-265.625,198,36,30.375,27.25,23.375,14.5
0.465526,31.5,-0.5,24.5,-7,-247.5,209,36,30.5,27,23.5,15
0.466351,31.375,-0.375,24.625,-7,-229.375,220,36,30.625,26.75,23.625,15.5
0.467176,31.25,-0.25,24.75,-7,-211.25,231,36,30.75,26.5,23.75,16
0.468001,31.125,-0.125,24.875,-7,-193.125,242,36,30.875,26.25,23.875,16.5
0.468826,31,0,25,-7,-175,253,36,31,26,24,17
0.469651,31.125,-0.125,25.5,-6.625,-164.75,272.75,35.875,31.375,26.25,23.75,17.25
0.470477,31.25,-0.25,26,-6.25,-154.5,292.5,35.75,31.75,26.5,23.5,17.5
0.471302,31.375,-0.375,26.5,-5.875,-144.25,312.25,35.625,32.125,26.75,23.25,17.75
0.472127,31.5,-0.5,27,-5.5,-134,332,35.5,32.5,27,23,18
0.472952,31.625,-0.625,27.5,-5.125,-123.75,351.75,35.375,32.875,27.25,22.75,18.25
0.473777,31.75,-0.75,28,-4.75,-113.5,371.5,35.25,33.25,27.5,22.5,18.5
0.474602,31.875,-0.875,28.5,-4.375,-103.25,391.25,35.125,33.625,27.75,22.25,18.75
0.475427,32,-1,29,-4,-93,411,35,34,28,22,19
0.476252,31.875,-0.75,28.25,-4.375,-88.125,448.625,35.375,33.875,28,21.875,18.875
0.477077,31.75,-0.5,27.5,-4.75,-83.25,486.25,35.75,33.75,28,21.75,18.75
0.477902,31.625,-0.25,26.75,-5.125,-78.375,523.875,36.125,33.625,28,21.625,18.625
0.478727,31.5,0,26,-5.5,-73.5,561.5,36.5,33.5,28,21.5,18.5
0.479553,31.375,0.25,25.25,-5.875,-68.625,599.125,36.875,33.375,28,21.375,18.375
0.480378,31.25,0.5,24.5,-6.25,-63.75,636.75,37.25,33.25,28,21.25,18.25
0.481203,31.125,0.75,23.75,-6.625,-58.875,674.375,37.625,33.125,28,21.125,18.125
0.482028,31,1,23,-7,-54,712,38,33,28,21,18
0.482853,30.875,1.5,23.25,-7.125,-50.625,784.125,38.125,33,28.125,20.875,17.875
0.483678,30.75,2,23.5,-7.25,-47.25,856.25,38.25,33,28.25,20.75,17.75
0.484503,30.625,2.5,23.75,-7.375,-43.875,928.375,38.375,33,28.375,20.625,17.625
0.485328,30.5,3,24,-7.5,-40.5,1000.5,38.5,33,28.5,20.5,17.5
0.486153,30.375,3.5,24.25,-7.625,-37.125,1072.625,38.625,33,28.625,20.375,17.375
0.486978,30.25,4,24.5,-7.75,-33.75,1144.75,38.75,33,28.75,20.25,17.25
0.487803,30.125,4.5,24.75,-7.875,-30.375,1216.875,38.875,33,28.875,20.125,17.125
0.488628,30,5,25,-8,-27,1289,39,33,29,20,17
0.489453,30.25,4.25,25,-7.625,-23.75,1591.125,39.5,33.125,28.625,20.125,16.75
0.490278,30.5,3.5,25,-7.25,-20.5,1893.25,40,33.25,28.25,20.25,16.5
0.491103,30.75,2.75,25,-6.875,-17.25,2195.375,40.5,33.375,27.875,20.375,16.25
0.491928,31,2,25,-6.5,-14,2497.5,41,33.5,27.5,20.5,16
0.492753,31.25,1.25,25,-6.125,-10.75,2799.625,41.5,33.625,27.125,20.625,15.75
0.493578,31.5,0.5,25,-5.75,-7.5,3101.75,42,33.75,26.75,20.75,15.5
0.494403,31.75,-0.25,25,-5.375,-4.25,3403.875,42.5,33.875,26.375,20.875,15.25
